SectionItemGuid	SectionID	Ordinal	Level	Type	Number	MainText	GroupMember	GroupText	Condition	BranchIf	VariableName	ScreenTemplate	Arguments	VariableScope	Required	AbsMin	AbsMax	PromptUnder	PromptOver	LegalValueTable	ExternalValidation	ConfirmChange	HideNext	HideBack	ConfirmNext	ConfirmBack	MainTextColor	HelpText	OtherText1	OtherText1Color	OtherText2	OtherText2Color	OtherText3	OtherText3Color	Action1Event	Action1Type	Action1Argument	Action1Target	Action2Event	Action2Type	Action2Argument	Action2Target	Action3Event	Action3Type	Action3Argument	Action3Target	Action4Event	Action4Type	Action4Argument	Action4Target	Action5Event	Action5Type	Action5Argument	Action5Target	Action6Event	Action6Type	Action6Argument	Action6Target	Comment	OnBranch	OnChange	OnLoad	OnUnload	CustomValidation	CustomValidationFailMessage	Visible
98ff2f5a-7e12-4644-b859-b03fd17f9f49	2	42	4	Question	13.2.2.1	Especifique qué otra indicación de enfermedad neurológica tiene el paciente	0	NULL	NULL	NULL	indicacionNeuro_otra	TextBox	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
13776da1-b290-49e6-a1b0-546d1cc9016a	2	43	1	Question	14	¿El paciente está actualmente admitido o el médico ha dicho que será admitido al hospital?	0	NULL	NULL	NULL	actualAdmitido	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	1	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
1348115c-2c4d-46d3-8f99-fe5fec71d098	2	44	1	Checkpoint	15	Si NO está admitido	NULL	NULL	@actualAdmitido = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
eb21fca5-faa8-44d1-b067-2161a360f7e3	2	45	2	Question	15.1	Anote la fecha en que el paciente salió del hospital o se murió	0	NULL	NULL	NULL	h1FechaEgreso	Date	NULL	4	1	NULL	NULL	NULL	NULL	NULL	EV.H1.FechaH1Egreso	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
c02bb30a-3e3a-40d7-a274-799f3d97cde2	2	46	2	Question	15.2	Anote el tipo de egreso del paciente	0	NULL	NULL	NULL	h1TipoEgreso	RadioButtons	NULL	4	0	NULL	NULL	NULL	NULL	LV_TIPOEGRESO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.Study.MuerteCualPaso	Onchange	CallExternal	NULL	Action.Study.MuerteHospital	Onchange	CallExternal	NULL	Action.Study.MuerteSospechoso	Onchange	CallExternal	NULL	Action.Study.MuerteSospechosoFecha	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
7372a42b-47bd-430d-b348-29a7918927f1	2	47	2	Checkpoint	15.3	Si el paciente fue transferido	NULL	NULL	@h1TipoEgreso = 5	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
bcaea797-ca6f-46aa-865a-a57c71179ba4	2	48	3	Question	15.3.1	¿A cuál hospital fue transferido?	0	NULL	NULL	NULL	h1TipoEgresoTransferido	DropDown	NULL	4	1	NULL	NULL	NULL	NULL	Hospitales	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
6e20cd9c-e4c3-432b-a793-bafc670c14a5	2	49	3	Checkpoint	15.3.2	Si el hospital es OTRO	NULL	NULL	@h1TipoEgresoTransferido = 888	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
f4dfe9dd-e3fb-4353-adc4-0c8e88338775	2	50	4	Question	15.3.2.1	Especifique el hospital:	0	NULL	NULL	NULL	h1TipoEgresoTransferido_esp	TextArea	NULL	4	1	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2c249a4e-2cc7-493f-adb9-55347f9d72cd	2	51	2	Checkpoint	15.4	Si el paciente no se murió	NULL	NULL	@h1TipoEgreso <> 4	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2950cea5-00d0-4ac1-99e4-4f381e0881ef	2	52	3	Question	15.4.1	¿En qué condición estaba el paciente cuando salió del hospital?	0	NULL	NULL	NULL	condicionEgreso	RadioButtons	NULL	4	0	NULL	NULL	NULL	NULL	LV_ESTADOEGRESO	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.Study.MoribundoSospechoso	Onchange	CallExternal	NULL	Action.Study.MoribundoSospechosoFecha	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
c20d22b8-c130-4954-bb09-2ba4a79f2f67	2	53	2	Info	15.5	El paciente no está admitido por lo que no será incluido en ViCo.	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
8e21fc63-4bc1-43ae-b453-9a4b0706ab88	2	54	1	Checkpoint	16	Si NO tiene ninguna indicación de alguna enfermedad	NULL	NULL	@presentaIndicacionRespira = 1 OR @presentaIndicacionDiarrea = 1 OR @presentaIndicacionFebril = 1 OR @presentaIndicacionNeuro = 1	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
168582ad-3138-46c6-b126-626176ad040c	2	55	2	Info	16.1	El paciente no tiene ninguna indicación de alguna enfermedad por lo que no será incluido en ViCo.	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
85f96203-b18d-4420-8a14-fc60ad8e8694	2	56	1	Checkpoint	17	Si NO viene del área de captación	NULL	NULL	"(CurrentSubject.SiteCode = ""06-1"" AND (@departamento = 6 OR @departamento = 21 OR @departamento = 22)) OR (CurrentSubject.SiteCode = ""09-1"" AND @departamento = 9)"	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
c26ba102-234a-4ab2-85a5-e3dd148c259e	2	57	2	Info	17.1	El paciente NO viene del área de captación por lo que no será incluido en ViCo.  .	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
90b1b4ce-094a-4749-b8ba-b0420f86a86a	2	0	1	Variable	NULL	Número del expediente del paciente	0	NULL	NULL	NULL	numeroExpedientePaciente	TextBox	NULL	4	0	NULL	NULL	NULL	NULL	NULL	NULL	1	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2fd1c169-0504-4aeb-94bf-1bd9bcf8fb53	4	1	1	Question	1	¿Recibió consentimiento verbal del paciente o tutor?	0	NULL	NULL	NULL	consentimientoVerbal	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	1	0	0	0	0	NULL	Debe indicar si el paciente o persona responsable de éste dio el CONSENTIMIENTO VERBAL para ser incluido en el estudio.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
57a2bced-efc2-47ad-8777-df31ce18f491	4	2	1	Checkpoint	2	Si no recibió consentimiento verbal	NULL	NULL	@consentimientoVerbal = 2	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
85b0c76d-cb83-4346-9028-9813e20c9920	4	3	2	Question	2.1	Especifique razón(es) por la que NO se dio consentimiento	0	NULL	NULL	NULL		CheckBox	NULL	4	1	NULL	NULL	NULL	NULL	LV_CONSENTIMIENTOVERBALNORAZON	NULL	0	0	0	0	0	NULL	Especifique la razón por la que NO se  dio consentimiento.	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.Study.MuerteCualPaso	Onchange	CallExternal	NULL	Action.Study.MuerteHospital	Onchange	CallExternal	NULL	Action.Study.MuerteSospechoso	Onchange	CallExternal	NULL	Action.Study.MuerteSospechosoFecha	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
fb14a645-9983-4349-84ab-21d64c22c67a	4	4	2	Checkpoint	2.2	Si una razón por la que no no se dio consentimiento es 'Otra'	NULL	NULL	@ConsentimientoVerbalNoRazonOtraRazon = True	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2180f77e-5569-4292-a152-b91bfb5438a3	4	5	3	Question	2.2.1	Especifique la otra razón	0	NULL	NULL	NULL	consentimientoVerbalNoRazon_esp	TextArea	NULL	4	0	NULL	NULL	NULL	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
93aad632-4336-4a67-827f-3562816be7d1	4	6	2	Info	2.3	El paciente no va a participar en el estudio de ViCo.  Agradezca a la persona por el tiempo y la información que compartió con nosotros.	NULL	NULL	NULL	NULL	NULL	Info	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
deeff627-bf53-49ba-8a5e-4c168b5e1f4a	5	1	1	Question	1	Anote si una temperatura fue registrada en las primeras 24 horas de admisión	0	NULL	NULL	NULL	medirTemperaturaCPrimeras24Horas	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	1	0	0	0	0	NULL	Debe indicar si al paciente se le tomó la temperatura medida EN LAS PRIMERAS 24 HORAS DE ADMISIÓN.	NULL	NULL	NULL	NULL	NULL	NULL	OnUnload	CallExternal	NULL	Action.H2.EV_Temperatura	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	medidaTemperaturaCPrimeras24Horas	NULL	NULL	NULL	NULL	NULL	NULL	1
8bac5c97-70fc-4728-a5ed-0e30432c3f43	5	2	1	Checkpoint	2	Si fue registrada una temperatura en las primeras 24 horas de admisión	NULL	NULL	@medirTemperaturaCPrimeras24Horas = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
01277398-ab7b-4b6d-aca9-adf2effccc1a	5	3	2	Question	2.1	Anote la temperatura (ºC) más alta registrada durante las primeras 24 horas de admisión	0	NULL	NULL	NULL	temperaturaPrimeras24Horas	Decimal	NULL	2	1	34	50	35	40	NULL	NULL	1	0	0	0	0	NULL	Si la temperatura no fue registrada y no han pasado mas de 24 horas de admision debe tomar la temperatura del pacinete y anotarla en su PDA.	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.H2.EV_Temperatura	Onchange	CallExternal	NULL	Action.Study.TemperaturaPrimeras24HorasCombin	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
a8223a91-951e-4d67-80b1-44e0dcfb228c	5	4	1	Checkpoint	3	Si tiene indicación de diarrea, es menor de 5 años y está en Hospital de Cuilapa o Xela	NULL	NULL	"NOT(CurrentSubject.SiteCode.StartsWith(""01"")) AND (@presentaIndicacionDiarrea  = 1 AND @edadAnios < 5)"	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	**	NULL	NULL	NULL	NULL	NULL	NULL	1
58971af3-0c7b-41fa-8708-5f0257ba155e	5	5	2	Question	3.1	Anote si el niño ingresó con Plan B (rehidratación oral o por via nasogástrica) o Plan C (rehidratación con suero intravenoso)	0	NULL	NULL	NULL	ingresoPlanBPlanC	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_PLANDEHIDRATACION	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
315acb9d-a801-46f6-9435-cbefedc8905d	5	6	2	Question	3.2	Anote si el grado de deshidratación del niño fue registrado	0	NULL	NULL	NULL	gradoDeshidratacionRegistrado	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
7d7fd28e-7596-4d12-a12c-3e44d77ff510	5	7	2	Checkpoint	3.3	Si está anotado el grado de deshidratación	NULL	NULL	@gradoDeshidratacionRegistrado = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
931bc3ec-e549-4c2d-a379-319271601fbc	5	8	3	Question	3.3.1	Anote el grado de deshidratación registrado en el expediente	0	NULL	NULL	NULL	gradoDeshidratacion	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_GRADODESHIDRATACION	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
f156f312-3ca2-4686-b47b-0219f846578b	5	9	1	Question	4	Anote si el paciente tiene resultados de hematología	0	NULL	NULL	NULL	tieneResultadoHematologia	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	1	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OnUnload	CallExternal	NULL	Action.H2.EV_CriteriaCGB	OnUnload	CallExternal	NULL	Action.H2.EV_CriteriaRespira	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
d63d88d8-2b38-4835-906d-72b53c3838bb	5	10	1	Checkpoint	5	Si el paciente tiene resultado de hematología	NULL	NULL	@tieneResultadoHematologia = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
3afb18ce-b14a-4a41-958d-37eb66fc7680	5	11	2	Question	5.1	Anote el primer conteo de glóbulos blancos (conteo/cm³)	0	NULL	NULL	NULL	conteoGlobulosBlancos	Integer	NULL	2	1	0	999999	1000	50000	NULL	NULL	1	0	0	0	0	NULL	Debe buscar en el registro medico o laboratoria cuál fue el primer resultado de conteo de globulos blancos.	NULL	NULL	NULL	NULL	NULL	NULL	OnUnload	CallExternal	NULL	Action.H2.EV_CriteriaCGB	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
322239ea-1556-4b19-9a19-96d78c7233e5	5	12	2	Question	5.2	Anote si hubo un diferencial anormal	0	NULL	NULL	NULL	diferencialAnormal	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	1	0	0	0	0	NULL	Debe indicar si el diferencial de los globulos blancos reportados en la pregunte anterior es anormal.	NULL	NULL	NULL	NULL	NULL	NULL	OnUnload	CallExternal	NULL	Action.H2.EV_CriteriaRespira	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
dbe5777d-6333-4fe6-b223-cff54f8d593f	5	13	1	Question	6	Anote si se registraron en el expediente anormalidades en el examen de los pulmones, como: rales, roncus, crepitancias, estetores, sibilancias o estridores	0	NULL	NULL	NULL	resultadoAnormalExamenPulmones	RadioButtons	NULL	2	1	NULL	NULL	NULL	NULL	LV_SINONS	NULL	1	0	0	0	0	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	OnUnload	CallExternal	NULL	Action.H2.EV_SintomasRespira	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
71892814-10a1-4169-8458-ee4a4f1a912d	5	14	1	Checkpoint	7	Si la PDA está en Hospital de Cuilapa o Xela	NULL	NULL	"CurrentSubject.SiteCode = ""06-1"" OR CurrentSubject.SiteCode = ""09-1"""	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2051521b-2fc3-4f49-ada7-9f82b7d0878b	5	15	2	Question	7.1	Anote si una tasa de respiración por minuto fue registrada en las primeras 24 horas de admisión	0	NULL	NULL	NULL	medidaRespiraPorMinutoPrimeras24Horas	RadioButtons	NULL	4	1	NULL	NULL	NULL	NULL	LV_SINO	NULL	1	0	0	0	0	NULL	Debe indicar si al paciente se le tomó la taza de respiración EN LAS PRIMERAS 24 HORAS DE ADMISIÓN.	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	Delete	Subject	respiraPorMinutoPrimaras24Horas	Onchange	CallExternal	NULL	Action.H2.EV_Taquipnea	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
52af0bfe-358b-4d91-9615-8a88c2b9e132	5	16	2	Checkpoint	7.2	Si fue registrada la respiración por minuto en las primeras 24 horas de admisión	NULL	NULL	@medidaRespiraPorMinutoPrimeras24Horas = 1	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
2de9dfbf-eab4-4e8b-837c-71fbc3bf2637	5	17	3	Question	7.2.1	Anote la respiración por minuto más alta registrada durante las primeras 24 horas de admisión	0	NULL	NULL	NULL	respiraPorMinutoPrimaras24Horas	Integer	NULL	2	1	1	200	5	100	NULL	NULL	1	0	0	0	0	NULL	Debe buscar en el registro medico cuál es la respiración por minuto mas alta registrada durante las primeras 24 horas de admisión.	NULL	NULL	NULL	NULL	NULL	NULL	Onchange	CallExternal	NULL	Action.H2.EV_Taquipnea	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	1
c5107aa0-50c6-4032-9909-a1c88ad28637	5	18	1	Checkpoint	8	Nunca preguntar (Neuro)	NULL	NULL	False	1	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	Se dejará de hacer vigilancia de neuro a partir de la versión 11.	NULL	NULL	NULL	NULL	NULL	NULL	1
