SectionItemGuid	questionnaire_set_name	questionnaire_name	section_name	Number	MainText	HelpText	ChangeType	Comments	VariableName	SectionID	Ordinal	Level	Visible	Type
37b5acb2-904a-4308-a233-da3f25004535	Hospital	H2 Inscripción	Común	17.2	PREGUNTE: "¿Su hijo/hija es capaz de beber o mamar?"	Debe pregunterle si el niño/niña ha tenido problemas para comer, beber, o mamar durante su enfermedad.			ninioBeberMamar	6	31	2	1	Question
db0a6276-4c24-4b38-b6a3-bbb557f28300	Hospital	H2 Inscripción	Común	17.3	PREGUNTE: "¿Su hijo/hija tuvo convulsiones o ataques?"	NULL			ninioTuvoConvulsiones	6	32	2	1	Question
610edd9d-87c2-4506-9482-8a927220c72a	Hospital	H2 Inscripción	Común	17.4	OBSERVE: ¿El niño tiene convulsiones o ataques ahora?	NULL			ninioTuvoConvulsionesObs	6	33	2	1	Question
9e31bcc2-8e96-4abc-ab79-682f1e252bb3	Hospital	H2 Inscripción	Común	17.5	OBSERVE: ¿El niño tiene mucha tendencia al sueño?	NULL			ninioTieneLetargiaObs	6	34	2	1	Question
3802afe8-33bb-4f47-a4f8-68098ad7e01a	Hospital	H2 Inscripción	Común	17.6	OBSERVE: ¿El niño tiene actualmente cianosis/labios azules?	NULL			ninioCianosisObs	6	35	2	1	Question
10822fb8-898d-4e2b-865a-9849a5d174bb	Hospital	H2 Inscripción	Común	17.7	OBSERVE: ¿El niño baja su cabeza al inspirar?	NULL			ninioCabeceoObs	6	36	2	1	Question
6b2f7428-7682-409f-aa4c-a927c82ca7a7	Hospital	H2 Inscripción	Común	17.8	OBSERVE: ¿El niño está desmayado?	NULL			ninioDesmayoObs	6	37	2	1	Question
60367af1-eda8-4162-bfbc-906483fc6e2e	Hospital	H2 Inscripción	Común	17.9	Si paciente tiene menos de 2 meses	NULL			NULL	6	38	2	1	Checkpoint
2b5be6da-7977-42ae-ac7d-65dcd170e387	Hospital	H2 Inscripción	Común	17.9.1	OBSERVE:  El movimiento del niño	NULL			ninioMovimientoObs	6	39	3	1	Question
f228f283-8b10-415b-8f93-58728f6143ac	Hospital	H2 Inscripción	Común	18	Si no anotó una temperatura en las primeras 24 horas de admisión y el paciente fue admitido hace menos de 24 horas.	NULL			NULL	6	40	1	1	Checkpoint
00611f42-441d-4a74-9e40-54962c1af32f	Hospital	H2 Inscripción	Común	18.1	Tome la temperatura (ºC) del paciente	Si la temperatura no fue registrada y no han pasado mas de 24 horas de admision debe tomar la temperatura del pacinete y anotarla en su PDA.			temperaturaPrimeras24Horas	6	41	2	1	Question
b3472323-8813-4f4c-92f2-ffd958c83db0	Hospital	H2 Inscripción	Diarrea y Respiratoria	1	Si paciente tiene menos de 5 años	NULL			NULL	7	1	1	1	Checkpoint
2e0f799e-9515-4883-b564-fe113a2059dd	Hospital	H2 Inscripción	Diarrea y Respiratoria	1.1	¿Ha tenido diarrea o asientos líquidos en los últimos 14 días?	Debe pregunterle al paciente si ha tenido diarrea o asientos en los últimos 7 días.			diarreaUltimos14Dias	7	2	2	1	Question
25be849d-8abc-43e6-b04e-3d72f8e2e93e	Hospital	H2 Inscripción	Diarrea y Respiratoria	1.2	Si ha tenido diarrea en los últimos 14 días	NULL			NULL	7	3	2	1	Checkpoint
5c4a6373-275f-4c82-b026-6a08bd7b1912	Hospital	H2 Inscripción	Diarrea y Respiratoria	1.2.1	¿Hace cuántos días comenzó con diarrea o asientos liquidos?	Debe ingresar en la casilla desde HACE CUÁNTOS DÍAS el paciente COMENZÓ CON DIARREA			diarreaComenzoHaceDias	7	4	3	1	Question
eb49a68d-46b7-4bb6-823b-cfd6d1e5ac0f	Hospital	H2 Inscripción	Diarrea y Respiratoria	1.2.2	¿En su peor día, cuántas deposiciones o asientos líquidos tuvo en un período de 24 horas (1 día)?	Debe ingresar en la casilla la cantidad MÁXIMA DE ASIENTOS que el paciente tuvo EN 1 DÍA.  Las cantidades válidas pueden ser de 1 a 50 veces.			diarreaMaximoAsientos1Dia	7	5	3	1	Question
7de9e42a-3601-4ed6-835d-fbdd1b0f7559	Hospital	H2 Inscripción	Diarrea y Respiratoria	1.2.3	¿En la semana anterior al inicio de esta enfermedad de diarrea tuvo algún otro episodio de diarrea?	Debe pregunterle al paciente si en la semana anterior al inicio de su diarrea, tuvo algún otro episodio de diarrea.			diarreaOtroEpisodioSemanaAnterior	7	6	3	1	Question
dd36948f-4cd6-40aa-b07d-7246f7a44493	Hospital	H2 Inscripción	Diarrea y Respiratoria	2	Si no tiene una indicación de Respiratorio	NULL			NULL	7	7	1	1	Checkpoint
b9e8d670-df37-4407-8bde-3f789f68be7c	Hospital	H2 Inscripción	Diarrea y Respiratoria	2.1	¿Ha tenido tos, dolor de garganta, dificultad para respirar  o le cuesta más trabajo respirar?	NULL			sintomasRespiraTamizaje	7	8	2	1	Question
1b11995e-ed60-4ecb-a4ea-2616d77bd37b	Hospital	H2 Inscripción	Diarrea y Respiratoria	3	Si ha tenido tos, dificultad para respirar, o dolor de garganta o indicaciones de enfermedad respiratoria en H1	NULL			NULL	7	9	1	1	Checkpoint
85cddba0-dd0f-41bc-97e3-f95d84b28d5f	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.1	Tos	Debe pregunterle al paciente si ha tenido tos.			sintomasRespiraTos	7	10	2	1	Question
aa64ae3a-6085-4950-ade1-b13737ae62f7	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.2	Si tiene tos	NULL			NULL	7	11	2	1	Checkpoint
d343458e-1e19-4788-9a33-3b722ef3bf7c	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.2.1	¿Hace cuántos días empezó la tos?	NULL			sintomasRespiraTosDias	7	12	3	1	Question
fb0eea68-9e62-469f-b417-19d5cf75a5bf	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.2.2	Si ha tenido tos severa por más de 7 dias o es menor de 6 meses	NULL			NULL	7	13	3	1	Checkpoint
190e38e1-0164-4060-9fb3-6b168b7f5222	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.2.2.1	¿Ha tenido ataques de tos (ataques súbitos e intensos de tos)?	NULL			pertussisVomito	7	14	4	1	Question
85560c08-60a9-4d49-8424-0e9d2518c3a6	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.2.2.2	¿Ha tenido paroxismos (exacerbaciones o ataques súbitos e intensos) de tos?	NULL			pertussisParoxismos	7	15	4	1	Question
a3d5c587-db2c-46c3-a67d-aeca82c09cb1	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.2.2.3	¿Al final del ataque de tos ha tenido un gallo o silbido?	NULL			pertussisWhoop	7	16	4	1	Question
b02043bf-f5b9-483b-b635-67b1c6a6f2f7	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.3	Dificultad para respirar o le cuesta más trabajo respirar	Debe pregunterle al paciente si ha tenido dificultad para respirar durante su efermedad.			sintomasRespiraDificultadRespirar	7	17	2	1	Question
c280e02d-75d8-469e-96cf-b9a1263e874e	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.4	Tiene dificultad para respirar	NULL			NULL	7	18	2	1	Checkpoint
84d690ee-c7d2-4a77-befa-12b5ca637fd4	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.4.1	¿Hace cuántos días empezó con dificultad para respirar?	NULL			sintomasRespiraDificultadDias	7	19	3	1	Question
daa9b021-5c37-4cf3-b6d0-6861ede7149f	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.5	Esputo o flema	Debe pregunterle al paciente si produce esputo.			sintomasRespiraEsputo	7	20	2	1	Question
e7b44fd5-520b-4591-b67f-83cc0a40599f	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.6	Esputo con sangre	NULL			sintomasRespiraHemoptisis	7	21	2	1	Question
d2634f53-f2b1-42c8-b8cf-4c954e4af95d	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.7	Si el paciente tiene 2 años de edad o más	NULL			NULL	7	22	2	1	Checkpoint
892a6483-e825-4cc8-864e-1739384fbb39	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.7.1	Dolor de garganta	Debe pregunterle al paciente si le ha dolido la garganta durante su enfermedad.			sintomasRespiraDolorGarganta	7	23	3	1	Question
763b01d8-50b6-42af-bee8-31e8f0caf665	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.7.2	Tiene dolor de garganta	NULL			NULL	7	24	3	1	Checkpoint
6d376a75-74bf-4bef-b328-c722c5d6f581	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.7.2.1	¿Hace cuántos días empezó con dolor de garganta?	NULL			sintomasRespiraGargantaDias	7	25	4	1	Question
8aec0044-7589-473c-b848-22aaa0fc53db	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.7.3	Falta de aire	Debe pregunterle al paciente si le hay faltado el aire durante su enfermedad.			sintomasRespiraFaltaAire	7	26	3	1	Question
f25f5fab-e87d-4235-9ca8-1fcd860af953	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.7.4	Dolor de pecho al respirar	Debe pregunterle al paciente si le da dolor de pecho al respirar durante su enfermedad.			sintomasRespiraDolorPechoRespirar	7	27	3	1	Question
ffb4f00a-75c0-47d0-9e88-09638a9a1386	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.8	Si el paciente es menor de 5 años	NULL			NULL	7	28	2	1	Checkpoint
dada0b87-353e-4d63-a52a-6d822c6f552a	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.8.1	¿Tiene estridor?	NULL			sintomasRespiraNinioEstridor	7	29	3	1	Question
da418d7e-145b-40fc-8aa4-f88be433e78d	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.8.2	¿Se le hunden las costillas cuando respira?	NULL			sintomasRespiraNinioCostillasHundidas	7	30	3	1	Question
7bcd1661-38b7-4d3f-9332-4cc1a6034aab	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.9	Si el paciente es menor de 2 años	NULL			NULL	7	31	2	1	Checkpoint
27076f5c-8f36-4a9d-a112-231f51693c7b	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.9.1	¿Pausa repetidamente para respirar cuando esta mamando o bebiendo?	NULL			sintomasRespiraNinioPausaRepedimente	7	32	3	1	Question
3e6423e7-f901-473d-9c5d-bd720f6ebb12	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.9.2	¿Tiene aleteo nasal?	NULL			sintomasRespiraNinioAleteoNasal	7	33	3	1	Question
77ccf0a8-11dd-4f42-928e-005ee90cc1e3	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.1	¿Se pudo medir la tasa de respiracion por minuto?	NULL			medidaRespiraPorMinuto	7	34	2	1	Question
ff32896d-a567-4e4c-84bd-f25a8cad3822	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.11	Si se pudo medir la tasa de respiración	NULL			NULL	7	35	2	1	Checkpoint
ed4e796d-3ffc-4fa1-a340-6cc6130f49a1	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.11.1	Anote la tasa de respiración calculada: (Use el cronómetro de la PDA para esta medición)	NULL			respiraPorMinuto	7	36	3	1	Question
6f9d99f6-f448-4057-9b0d-0ac37193698e	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12	Si el paciente tiene indicaciones de respiratoria o está elegible para el estudio de respiratoria:	NULL			NULL	7	37	2	1	Checkpoint
aef34af7-5aec-4524-8033-dcdd962ece91	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.1	¿Se puede medir la oximetría de pulso?	NULL			medirOximetroPulso	7	38	3	1	Question
68e58c91-0d25-4f74-aa27-d3e87005f41c	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2	Si se pudo medir la oximetría de pulso	NULL			NULL	7	39	3	1	Checkpoint
5f9f5e6a-28ba-473a-b8e3-ad4de5c78c40	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.1	Anote la saturación de oxígeno	NULL			oximetroPulso	7	40	4	1	Question
c65bff6b-3c33-416e-afe9-982cb7c75876	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.2	Anote la la fecha y hora cuando la saturación de oxígeno fue medida	NULL			oximetroPulsoFechaHoraTomo	7	41	4	1	Question
ab15bb81-81c0-4a57-b183-a313fb3a650d	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.3	¿Estuvo el paciente bajo ventilación mecánica?	NULL			ventilacionMecanica	7	42	4	1	Question
9f241ee2-faa6-4e90-a586-b45d93d3ba56	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.4	Si el paciente estuvo bajo ventilación mecánica	NULL			NULL	7	43	4	1	Checkpoint
dc4e2c1b-5525-4c5a-bb15-268f57f3d814	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.4.1	¿Cuanto oxígeno estuvo recibiendo el paciente? (%)	NULL			ventilacionMecanicaCuanto	7	44	5	1	Question
f6037709-713a-470d-98cc-9bb12a29c4f4	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5	Si el paciente NO estuvo bajo ventilación mecánica	NULL			NULL	7	45	4	1	Checkpoint
0ba81a4f-77ad-4f36-8fd1-ad7f0d9fe31a	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.1	¿Estuvo el paciente bajo oxígeno suplementario (cánula nasal o mascarilla)?	NULL			oxigenoSuplementario	7	46	5	1	Question
abe3d90e-cad8-4fc8-a56e-d279cfa37746	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2	Si el paciente estuvo bajo oxígeno suplementario	NULL			NULL	7	47	5	1	Checkpoint
a32b706c-ef40-45c5-85ac-1d00339ed719	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.1	¿Cuanto oxígeno estuvo recibiendo el paciente? (Litros)	NULL			oxigenoSuplementarioCuanto	7	48	6	1	Question
c95821c0-7a78-48c7-a1c9-d4dc6055a6d1	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.2	Pida permiso al médico del paciente para quitar el oxígeno suplementario por 5 minutos.	NULL			NULL	7	49	6	1	Info
6a422039-8a59-4230-9f97-2ec4be94bb74	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.3	¿Fue posible quitar el oxígeno?	NULL			quitarOxigeno	7	50	6	1	Question
8db7f284-333c-4925-9d5e-ad0cf4f0b25d	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4	Si fue posible quitar el oxígeno	NULL			NULL	7	51	6	1	Checkpoint
007b9bd0-505b-4d8d-b696-ae3fdba126d4	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.1	¿Se puede medir la oximetría de pulso sin el oxígeno suplementario?	NULL			medirOximetroPulsoSinOxi	7	52	7	1	Question
522bcf5e-5434-48ae-b0eb-5de5b746f4a9	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.2	Si se pudo medir la oximetría de pulso sin el oxígeno suplementario	NULL			NULL	7	53	7	1	Checkpoint
96ae69a3-4c58-4b83-b318-81c525389e97	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.2.1	Anote la saturación de oxígeno después de haber quitado el oxígeno suplementario por 5 minutos.	NULL			oximetroPulsoSinOxi	7	54	8	1	Question
90c1716b-253c-4893-acd8-00b96c42a04f	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.2.2	Anote la la fecha y hora cuando la saturación de oxígeno fue medida	NULL			oximetroPulsoSinOxiFechaHoraTomo	7	55	8	1	Question
b93e111f-a991-473b-bbab-d0f71cfb726c	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.2.3	Recuerde reanudar el oxígeno suplementario después de haber obtenido la oximetría de pulso.	NULL			NULL	7	56	8	1	Info
a08a2e15-baad-4a02-a773-0e529a325d4a	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.3	Si NO se pudo medir la oximetría de pulso sin el oxígeno suplementario	NULL			NULL	7	57	7	1	Checkpoint
0c2ada53-dc68-4104-9112-c62a75a48b4d	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.3.1	¿Por qué no se pudo medir la oximetría de pulso?	NULL			oximetroPulsoSinOxiNoRazon	7	58	8	1	Question
9b09d234-0dbe-40bb-b038-cdc2a896bffd	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.3.2	Si la razón no se pudo medir la oxímetria de pulso es 'otro'	NULL			NULL	7	59	8	1	Checkpoint
5557d653-170e-4fbd-ba05-0211392a920d	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.4.3.2.1	Especifique la otra razón	NULL			oximetroPulsoSinOxiNoRazon_esp	7	60	9	1	Question
38f666d0-a4dd-4aee-9e4c-2111473818a5	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.5	Si NO fue posible quitar el oxígeno	NULL			NULL	7	61	6	1	Checkpoint
1262160e-e8ae-4fa1-ad50-3d16d4f85665	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.2.5.2.5.1	¿Por qué no fue posible quitar el oxígeno?	NULL			quitarOxigenoNoRazon	7	62	7	1	Question
83e7e8b1-ad9b-4c88-8d41-148b5bdc48bf	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.3	Si NO se pudo medir la oxímetria de pulso	NULL			NULL	7	63	3	1	Checkpoint
b45cdc1b-9218-4764-a9dc-3410e1992a2b	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.3.1	¿Por qué no se pudo medir la oximetría de pulso?	NULL			oximetroPulsoNoRazon	7	64	4	1	Question
88d4a8f3-29a2-41fe-aee5-73243718b560	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.3.2	Si la razón no se pudo medir la oxímetria de pulso es 'otro'	NULL			NULL	7	65	4	1	Checkpoint
6b1f717f-8c00-451e-903a-4228c2665851	Hospital	H2 Inscripción	Diarrea y Respiratoria	3.12.3.2.1	Especifique la otra razón	NULL			oximetroPulsoNoRazon_esp	7	66	5	1	Question
712a1ff5-5d21-483f-a99b-75ab74213698	Hospital	H2 Inscripción	Diarrea y Respiratoria	4	Si sospechoso IRAG es sí	NULL			NULL	7	67	1	1	Checkpoint
2dbb15e8-6cad-4cb8-b277-6d93c26f356b	Hospital	H2 Inscripción	Diarrea y Respiratoria	4.1	¿Hace cuántos días empezó con su enfermedad?	NULL			enfermedadEmpezoHaceDias	7	68	2	1	Question
5d540244-9176-427b-a5a6-8716594f85a3	Hospital	H2 Inscripción	Neuro	1	TODA la información que se solicita en esta sección deberá ser obtenida del expediente médico. NO se debe hacer por observación.	NULL			NULL	8	1	1	1	Info
41bcf446-7159-4643-bb63-08d7e86bd108	Hospital	H2 Inscripción	Neuro	2	Signo de Kerning	NULL			sintomasNeuroKerning	8	2	1	1	Question
c97e347c-c745-48d8-b909-a9ca6de615a9	Hospital	H2 Inscripción	Neuro	3	Signo de Brudzinski	NULL			sintomasNeuroBrudzinski	8	3	1	1	Question
1f0897b9-87ce-4754-9ce9-6c08964bbbd6	Hospital	H2 Inscripción	Neuro	4	Rigidez de cuello	NULL			sintomasNeuroCuelloRigido	8	4	1	1	Question
c3255419-8683-44e5-8c7d-06530d06a027	Hospital	H2 Inscripción	Neuro	5	Menor de 1 año	NULL			NULL	8	5	1	1	Checkpoint
edbb7241-223a-4f80-af99-f9e04808daa9	Hospital	H2 Inscripción	Neuro	5.1	Fontanela abombada	NULL			sintomasNeuroFontanelaAbombada	8	6	2	1	Question
d928adb0-dc98-4ea4-b780-a4e7374fe77c	Hospital	H2 Inscripción	Neuro	5.2	Llanto inconsolable	NULL			sintomasNeuroLllantoInconsolable	8	7	2	1	Question
ca51903a-eb69-4515-9d89-73cb626e46dd	Hospital	H2 Inscripción	Neuro	5.3	Decaimiento	NULL			sintomasNeuroDecaimiento	8	8	2	1	Question
412d914f-4cba-464b-afb3-aa5a2663c194	Hospital	H2 Inscripción	Neuro	5.4	Disminución de la succión	NULL			sintomasNeuroDisminucionSuccion	8	9	2	1	Question
e2424570-a452-4104-8abf-67388f3d4789	Hospital	H2 Inscripción	Neuro	6	¿Tuvo el paciente algún grado de alteración de la conciencia?	NULL			gradoAlteracionConciencia24Horas	8	10	1	1	Question
07f83266-75ff-4888-b752-dda52afd0612	Hospital	H2 Inscripción	Neuro	7	¿Tuvo el paciente alguna convulsión?	NULL			convulsionPerdidaConciencia	8	11	1	1	Question
58c85abe-7d33-43e9-86c9-b11b33c5b8bb	Hospital	H2 Inscripción	Neuro	8	Si tuvo alguna convulsión	NULL			NULL	8	12	1	1	Checkpoint
f6145d44-f1a8-406a-974d-2c9aa820584b	Hospital	H2 Inscripción	Neuro	8.1	¿La convulsión fue de origen febril?	NULL			convulsionOrigenFebril	8	13	2	1	Question
9122c471-1995-4b14-9904-3a29c36fe593	Hospital	H2 Inscripción	Neuro	9	¿Tuvo el paciente petequias?	NULL			sintomasNeuroPetequias	8	14	1	1	Question
57788bb2-53e7-463a-bedc-eeb013ecbf8c	Hospital	H2 Inscripción	Neuro	10	¿Tuvo el paciente rash purpúrico?	NULL			sintomasNeuroRashPurpurico	8	15	1	1	Question
7cbff357-19e2-4e2c-bf58-c58a2e90baf9	Hospital	H2 Inscripción	Neuro	11	¿El paciente luce tóxico?	NULL			sintomasNeuroLuceToxico	8	16	1	1	Question
07764944-690a-4cc4-ac28-477b5ada936b	Hospital	H2 Inscripción	Neuro	12	¿Hay algún indicio de algún otro signo meníngeo?	NULL			otroSignoMeningeo	8	17	1	1	Question
abf8cfb6-8af4-430e-b756-61c2c141e804	Hospital	H2 Inscripción	Febril	1	Debe consultar con el médico para asegurar que no haya otra causa obvia de la fiebre.	NULL			NULL	9	1	1	1	Info
5bb450d7-2598-4cc4-92d5-f743de430b1c	Hospital	H2 Inscripción	Febril	2	¿Tiene el paciente uno de los siguientes diagnósticos?	NULL			fiebreDiagnostico	9	2	1	1	Question
8f4706b3-34a3-4d9a-89cc-c11bc41e7466	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	1	¡Después de este punto no se pueden modificar los datos de los criterios de inclusión!	NULL			NULL	10	1	1	1	Info
ae2bf8f2-d05e-4e31-a7d1-af12e4a21275	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	2	Diarrea solamente	NULL			NULL	10	2	1	1	Checkpoint
cb701896-c455-4f31-a88c-00fecde38f29	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	2.1	El paciente es elegible para el estudio de Diarrea.	NULL			NULL	10	3	2	1	Info
e014bfa7-6d08-4e89-bd81-c745fddd39bc	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	3	Respiratoria solamente	NULL			NULL	10	4	1	1	Checkpoint
4d4c7899-065d-4db3-ae9f-630c881215ee	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	3.1	El paciente es elegible para el estudio de Respiratoria.	NULL			NULL	10	5	2	1	Info
2e00bb45-8f10-48f4-9edd-86ff32eba858	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	4	Neurológica solamente	NULL			NULL	10	6	1	1	Checkpoint
c6b919af-d29d-4952-bce6-5afe28da13c4	Hospital	H2 Inscripción	Consentimiento y Enrolamiento	4.1	El paciente es elegible para el estudio de Neurológicas.	NULL			NULL	10	7	2	1	Info
